week,kickoff,home,away,neutral,pred,spread_open,mkt_margin,edge,side_play,proj_total,total_open,tot_edge,tot_side,tot_play,tot_status,posted,posted_basis
1,2026-09-05,Temple,Rhode Island,FALSE,NA,-10,10,NA,NA,NA,51.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Wisconsin Oshkosh,Linfield,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Sewanee,Bethany (WV),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Saint John's (MN),Wisconsin La Crosse,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,St. John Fisher,FDU Florham,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Monmouth,Sacred Heart,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Nebraska Wesleyan,Concordia (MN),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Manchester,Westminster (MO),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Oberlin,Hiram,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,St. Scholastica,Wisconsin Lutheran,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Grinnell,Mount Mercy,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Luther,Lawrence,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Geneva,Widener,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Pomona Pitzer,Willamette,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Montana,Drake,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Georgia,Tennessee State,FALSE,NA,-46.5,46.5,NA,NA,NA,56.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Lake Erie,Saint Anselm,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Black Hills State,Dakota State University,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,South Dakota Mines,Southwest Baptist,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,American International,Lock Haven,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Claremont Mudd Scripps,Northwestern (MN),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Shorter,Benedict,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Lenoir Rhyne,West Alabama,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,App State,Maine,FALSE,NA,-17.5,17.5,NA,NA,NA,53.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Tennessee,Furman,FALSE,NA,-46.5,46.5,NA,NA,NA,66.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Campbell,Western Carolina,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,North Dakota State,Fordham,FALSE,NA,-39.5,39.5,NA,NA,NA,57.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Charlotte,The Citadel,FALSE,NA,-15.5,15.5,NA,NA,NA,46.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,UTSA,UT Rio Grande Valley,FALSE,NA,-28.5,28.5,NA,NA,NA,59.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Navy,Towson,FALSE,NA,-30.5,30.5,NA,NA,NA,53.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Bemidji State,Southwest Minnesota State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Alfred State,Thiel,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Pacific Lutheran,Cal Lutheran,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Seton Hill,West Liberty,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Southern Oregon,Western Oregon,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,North Dakota,St. Thomas (MN),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Allen,Florida Memorial University,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Eastern New Mexico,Colorado Mesa,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Arkansas,North Alabama,FALSE,NA,-40.5,40.5,NA,NA,NA,63.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Fort Valley State,Tuskegee,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Lyon,East Texas Baptist,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Southern Miss,Alcorn State,FALSE,NA,-21,21,NA,NA,NA,50.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,East Tennessee State,Tusculum,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,UVA Wise,Chowan,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Howard,Richmond,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Old Dominion,Norfolk State,FALSE,NA,-41.5,41.5,NA,NA,NA,55.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Greensboro,Guilford,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Loras,St. Olaf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Averett,North Carolina Wesleyan,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Franklin,North Park,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Anderson (SC),Keiser (Fl),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Saginaw Valley State,Texas A&M-Kingsville,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Northern Michigan,Tiffin,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Walsh,Wheeling,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Catawba,North Greenville,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Fayetteville State,UNC Pembroke,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Virginia Union,Livingstone,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Chattanooga,Tennessee Tech,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Alabama State,Lane College,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Mercer,Presbyterian,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Bucknell,Villanova,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,North Carolina Central,Elizabeth City State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Robert Morris,West Virginia State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,William & Mary,Delaware State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Davidson,Elon,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,University of Mary,Minnesota State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Centenary (LA),Westgate Christian University,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Southwestern U,McMurry,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Grambling,Central State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Alabama A&M,Miles,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Eastern Washington,Northern Iowa,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Central Arkansas,West Florida,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Western Illinois,Illinois State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Georgia Southern,Charleston Southern,FALSE,NA,-25.5,25.5,NA,NA,NA,51.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Utah State,Idaho State,FALSE,NA,-11.5,11.5,NA,NA,NA,64.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Kansas State,Nicholls,FALSE,NA,-40.5,40.5,NA,NA,NA,55.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Vanderbilt,Austin Peay,FALSE,NA,-30.5,30.5,NA,NA,NA,61.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Rice,Houston Christian,FALSE,NA,-24.5,24.5,NA,NA,NA,47.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Southern,Kentucky State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,UT Martin,Chicago State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Middle Tennessee,Murray State,FALSE,NA,-20.5,20.5,NA,NA,NA,59.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Texas Tech,Abilene Christian,FALSE,NA,-42.5,42.5,NA,NA,NA,59.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,McNeese,Texas Wesleyan,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Barton,Shaw,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Missouri S&T,Northeastern State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Delta State,Wingate,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Missouri Southern State,Upper Iowa,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Newberry,Reinhardt,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Dubuque,Wisconsin Stout,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Wisconsin Stevens Point,Augsburg,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Mount St Joseph,Muskingum,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Rose Hulman,DePauw,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Jackson State,Edward Waters,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Christopher Newport,Apprentice School,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Huntingdon,Berry,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Schreiner,Austin,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Eureka,Knox,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Jacksonville State,Eastern Kentucky,FALSE,NA,-19.5,19.5,NA,NA,NA,52.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,South Alabama,SE Louisiana,FALSE,NA,-12.5,12.5,NA,NA,NA,52.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,Louisiana Tech,Northwestern State,FALSE,NA,-41.5,41.5,NA,NA,NA,52.5,NA,NA,NA,NA,NA,NA
1,2026-09-05,LaGrange,Point University,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-05,Virginia Tech,VMI,FALSE,NA,-50.5,50.5,NA,NA,NA,57.5,NA,NA,NA,NA,NA,NA
1,2026-09-06,Cal Poly,Central Washington,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Trinity (TX),Texas Lutheran,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Winston-Salem State,Mars Hill,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Sul Ross State,Adams State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Fort Lewis,Phoenix,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Pittsburg State,Emporia State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,BYU,Utah Tech,FALSE,NA,-47.5,47.5,NA,NA,NA,54.5,NA,NA,NA,NA,NA,NA
1,2026-09-06,Rhodes,Washington St. Louis,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Augustana (IL),Simpson (IA),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Monmouth (IL),Wartburg,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Southern Utah,Weber State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Maryland,Hampton,FALSE,NA,-45.5,45.5,NA,NA,NA,56.5,NA,NA,NA,NA,NA,NA
1,2026-09-06,Louisiana,Lamar,FALSE,NA,-18.5,18.5,NA,NA,NA,48.5,NA,NA,NA,NA,NA,NA
1,2026-09-06,Northwestern,South Dakota State,FALSE,NA,-12.5,12.5,NA,NA,NA,46.5,NA,NA,NA,NA,NA,NA
1,2026-09-06,Northern Colorado,South Dakota,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,La Verne,Azusa Pacific,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Whittier,Simpson (CA),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Stephen F. Austin,East Texas A&M,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Montana State,Butler,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,New Mexico State,Mercyhurst,FALSE,NA,-24.5,24.5,NA,NA,NA,50.5,NA,NA,NA,NA,NA,NA
1,2026-09-06,Arizona,Northern Arizona,FALSE,NA,-31.5,31.5,NA,NA,NA,56.5,NA,NA,NA,NA,NA,NA
1,2026-09-06,San Diego State,Portland State,FALSE,NA,-38.5,38.5,NA,NA,NA,57.5,NA,NA,NA,NA,NA,NA
1,2026-09-06,San Diego,UC Davis,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Arizona State,Morgan State,FALSE,NA,-41.5,41.5,NA,NA,NA,52.5,NA,NA,NA,NA,NA,NA
1,2026-09-06,Sacramento State,Mississippi Valley State,FALSE,NA,-35.5,35.5,NA,NA,NA,56.5,NA,NA,NA,NA,NA,NA
1,2026-09-06,George Fox,Redlands,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Prairie View A&M,Texas Southern,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Florida A&M,South Carolina State,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026-09-06,Johnson C. Smith,Albany State,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
