week,kickoff,home,away,neutral,pred,spread_open,mkt_margin,edge,side_play,proj_total,total_open,tot_edge,tot_side,tot_play,tot_status,posted,posted_basis
2,2026-09-12,New Mexico,Mercyhurst,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Wyoming,Northern Colorado,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Troy,Alabama State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Whitworth,Eastern Oregon,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Wheeling,Lake Erie,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Mississippi Valley State,Lincoln (PA),TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Northern Arizona,Incarnate Word,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Austin Peay,Morehead State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Lane College,Allen,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Maine,Merrimack,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Florida,Campbell,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,The Citadel,Charleston Southern,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Butler,Franklin,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Mercer,Furman,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Idaho State,San Diego,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Eastern Kentucky,Chattanooga,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,North Carolina Central,North Carolina A&T,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Bluefield State,Livingstone,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Fayetteville State,Valdosta State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Winston-Salem State,Johnson C. Smith,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Kentucky Wesleyan,William Jewell,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Savannah State,Albany State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Clark Atlanta,Kentucky State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,West Chester,IU Pennsylvania,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Southwest Minnesota State,Northern State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Alfred State,Hilbert,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Ithaca,Alfred,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Southern Virginia,Averett,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Berry,LaGrange,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Liberty,Gardner-Webb,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Eureka,Westminster (MO),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,South Carolina State,Virginia State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Bluffton,Madonna,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Morgan State,Virginia Lynchburg,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Gettysburg,Washington and Lee,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Hampton,Bryant,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,New Hampshire,Stonehill,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Western Michigan,Monmouth,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,East Stroudsburg,Slippery Rock,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Benedictine (IL),Loras,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Northern Illinois,Illinois State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Henderson State,Oklahoma Baptist,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Southeastern Oklahoma State,Ouachita Baptist,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Southern Arkansas,Southern Nazarene,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Ashland,Grand Valley State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Lincoln (MO),Langston,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Missouri S&T,Missouri Western,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,UT Permian Basin,Western New Mexico,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Newberry,Lenoir Rhyne,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Minnesota State,Bemidji State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Guilford,Methodist,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Northwestern (MN),Central College,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Dakota State University,Nebraska Wesleyan,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Simpson (IA),Crown,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Belhaven,East Texas Baptist,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Texas Lutheran,Southwestern U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Trinity (TX),McMurry,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Illinois College,Lyon,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Otterbein,Heidelberg,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Wisconsin Lutheran,Ripon,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Shenandoah,Geneva,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Centenary (LA),Millsaps,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,McNeese,Tarleton State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,South Carolina,Towson,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Cincinnati,Western Carolina,FALSE,NA,-36.5,36.5,NA,NA,NA,60.5,NA,NA,NA,NA,NA,NA
2,2026-09-12,Houston,Southern,FALSE,NA,-51.5,51.5,NA,NA,NA,60.5,NA,NA,NA,NA,NA,NA
2,2026-09-12,Colorado State,Southern Utah,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Arkansas State,West Georgia,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Missouri State,Lindenwood,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Eastern Illinois,Indiana State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,South Dakota State,New Haven,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Houston Christian,Arkansas Baptist,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,East Texas A&M,Northwestern State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Tennessee Tech,Samford,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Alcorn State,Arkansas-Pine Bluff,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Nicholls,UT Rio Grande Valley,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Alabama A&M,Tennessee State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,SE Louisiana,North Alabama,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Central Arkansas,Central Oklahoma,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Southern Illinois,Southeast Missouri State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Murray State,Valparaiso,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Wisconsin,Western Illinois,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Coastal Carolina,Fordham,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,Baylor,Prairie View A&M,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,Abilene Christian,Stephen F. Austin,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,TCU,Grambling,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,Western Colorado,Chadron State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,Concordia (MN),St. Olaf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,Fort Lewis,New Mexico Highlands,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,Oklahoma Panhandle,Schreiner,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,Whittier,Cetys University,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,Central Missouri,Delta State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,Central Washington,Ferris State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,San José State,Cal Poly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,UTEP,Texas Southern,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,Portland State,North Dakota,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,Pacific (OR),Willamette,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-13,Nevada,Montana State,FALSE,NA,4.5,-4.5,NA,NA,NA,49.5,NA,NA,NA,NA,NA,NA
